Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,Label
192.168.0.1-192.168.15.12-0-0-1,192.168.0.1,0,192.168.15.12,0,1,2024-04-09 08:50:43.788471,117030549,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.8202986384349953,1231900.5157894737,2189863.539355839,5108830.0,6.0,1.17030549E8,1231900.5157894737,2189863.539355839,5108830.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8202986384349953,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.173913043478261,0.0,0.0,0.0,0,0,0,0,0,0,2225.8695652173915,1066.3045490404456,5851.0,1107.0,5085971.695652172,12773.989223257544,5108830.0,5049182.0,3,3,0,0,0,0,normal
192.168.15.12-192.168.15.11-48612-9092-6,192.168.15.12,48612,192.168.15.11,9092,6,2024-04-09 08:51:01.562671,119967734,1844,3608,118902.0,219374.0,919.0,0.0,64.48047722342707,66.45415154698506,964.0,0.0,60.80210643015527,70.50937231417876,2819.724843681719,45.44555288507825,22008.390020179762,69976.1174368481,534176.0,3.0,1.19966409E8,65093.00542593613,111066.38434984851,595507.0,38.0,1.19966479E8,33259.35098419739,83844.29971292625,534176.0,3.0,949,2732,0,0,0,0,59016,115464,15.37079961850409,30.074753266574163,0.0,964.0,62.04622157006589,69.18020140476075,4785.9002664032605,0,2,0,3681,5451,0,0,0,1.9566160520607376,62.04622157006603,64.48047722342733,60.80210643015521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65535,949,2732,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,119967734,normal
192.168.15.12-192.168.15.11-48640-9092-6,192.168.15.12,48640,192.168.15.11,9092,6,2024-04-09 08:51:01.721062,119959703,1757,3286,113660.0,250389.0,259.0,0.0,64.68981217985188,61.542963989804306,446.0,0.0,76.19872185027413,92.49478694369782,3034.7607646210995,42.0391170858434,23792.087068623598,88755.75656123243,505086.0,3.0,1.19957962E8,68313.19020501139,142595.24892037435,508100.0,77.0,1.19958964E8,36517.18843226788,107847.05379826002,505086.0,3.0,945,2580,0,0,0,0,56232,105160,14.646585112002152,27.392531973841248,0.0,446.0,72.18897481657771,83.20564330111205,6923.179077151893,0,2,0,3525,5042,0,0,0,1.8702333523050654,72.18897481657743,64.68981217985203,76.19872185027388,0.0,0.0,0.0,574.6666666666666,5.0,4386768.447837151,0.0,0.0,0.0,0.0,64240,65535,945,2580,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,119959703,normal
192.168.15.12-192.168.15.11-48670-9092-6,192.168.15.12,48670,192.168.15.11,9092,6,2024-04-09 08:51:01.846396,119897153,1900,3245,123008.0,467725.0,127.0,0.0,64.74105263157894,60.27911469315897,682.0,0.0,144.13713405238784,231.44124509418813,4926.997724458061,42.91177789684464,23308.15571539661,94961.30821057605,504185.0,3.0,1.19896357E8,63136.57556608738,149716.28693768673,507967.0,43.0,1.19895738E8,36959.22872996299,117526.07737137699,504185.0,3.0,1047,2746,0,0,0,0,60808,103848,15.846915063946513,27.064862832898125,0.0,682.0,114.81690962099117,191.2852725830356,36590.05550716623,0,2,0,3793,5144,0,0,0,1.7078947368421054,114.81690962099125,64.74105263157895,144.1371340523883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65535,1047,2746,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,119897153,normal
192.168.15.12-192.168.15.11-54764-9092-6,192.168.15.12,54764,192.168.15.11,9092,6,2024-04-09 08:51:02.501394,118748000,8723,5175,9124946.0,4628783.0,1448.0,0.0,1046.0788719477227,611.6129883950335,1448.0,0.0,894.4508212560394,656.4869004708005,115822.82648970929,117.0377606359686,8544.865798373758,143476.43946043248,2998554.0,-21.0,1.18748E8,13614.767255216715,181053.53127506742,3039134.0,2.0,1.18747217E8,22950.75705450329,234996.20823299655,3002288.0,3.0,1530,1832,0,0,0,0,279144,165608,73.45807929396706,43.57968134200155,0.0,1448.0,989.6192977406828,632.9322820862196,400603.27370686986,0,2,0,3362,13897,0,0,0,0.5932591998165768,989.6192977406821,1046.0788719477243,894.4508212560387,17788.40162271805,12.791075050709939,2.5754550527150452E8,10024.899280575539,7.436450839328537,1.3047794874996099E8,272.59375,285154.5625,161.71875,144649.46875,32120,65535,7062,4010,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,118748000,normal
192.168.15.12-192.168.2.1-54150-1883-6,192.168.15.12,54150,192.168.2.1,1883,6,2024-04-09 08:51:09.551336,117197918,45,43,104.0,1943.0,61.0,0.0,2.3111111111111113,11.005829492967935,54.0,0.0,45.186046511627914,13.995332238785032,17.466180585221657,0.750866581094043,1347102.5057471264,1502837.8970868932,3052706.0,8.0,1.17197918E8,2663589.045454546,964318.3609853577,3053067.0,922.0,1.17196745E8,2790398.6904761908,785053.1130595325,3052923.0,8.0,2,41,0,0,0,0,1448,1384,0.3839658653321811,0.3669007157618619,0.0,61.0,23.261363636363637,24.908335085665836,620.4251567398118,0,2,0,43,87,0,0,0,0.9555555555555556,23.261363636363637,2.311111111111111,45.18604651162791,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,2.6666666666666665,1.1025641025641026,49.82051282051282,64240,65160,2,41,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,117197918,normal
192.168.15.12-192.168.2.1-54144-1883-6,192.168.15.12,54144,192.168.2.1,1883,6,2024-04-09 08:51:09.437722,117321952,45,43,104.0,3547.0,61.0,0.0,2.3111111111111113,11.005829492967935,95.0,0.0,82.48837209302326,26.093578933763304,31.119495863826064,0.7500727570574346,1348528.183908046,1503259.7329132552,3050332.0,34.0,1.17321952E8,2666408.0000000005,961655.4053195834,3050443.0,657.0,1.17321202E8,2793361.952380952,781131.2629688838,3050543.0,39.0,2,41,0,0,0,0,1448,1384,0.38355993258618815,0.36651282447124645,0.0,95.0,41.488636363636346,44.885292965022565,2014.689524555904,0,2,0,43,87,0,0,0,0.9555555555555556,41.48863636363637,2.311111111111111,82.48837209302326,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,2.6666666666666665,1.1025641025641026,90.94871794871794,64240,65160,2,41,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,117321952,normal
192.168.15.12-192.168.2.1-54116-1883-6,192.168.15.12,54116,192.168.2.1,1883,6,2024-04-09 08:51:09.199185,119746656,122,120,104.0,7656.0,61.0,0.0,0.852459016393443,6.730554643125006,69.0,0.0,63.8,11.56828466472163,64.80347977316377,2.0209332609672206,496874.09128630714,516672.2399126773,1056841.0,20.0,1.19746656E8,989641.7851239673,206321.82154929728,1056995.0,892.0,1.19745422E8,1006264.0504201681,163021.12541614528,1056939.0,20.0,2,118,0,0,0,0,3912,3848,1.0188175943719047,1.002115666595316,0.0,69.0,32.06611570247935,32.91602178641608,1083.4644902438183,0,2,0,120,241,0,0,0,0.9836065573770492,32.06611570247934,0.8524590163934426,63.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0608695652173914,0.9043478260869565,1.0434782608695652,66.57391304347826,64240,65160,2,118,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,119746656,normal
192.168.15.12-192.168.15.11-54874-9092-6,192.168.15.12,54874,192.168.15.11,9092,6,2024-04-09 08:51:09.952452,118995566,240,121,65272.0,7872.0,564.0,0.0,271.96666666666636,279.3561016341385,446.0,0.0,65.05785123966942,36.56052003656889,614.6783654106911,3.0337264835565385,330543.238888889,481103.611635026,1055398.0,29.0,1.18995566E8,497889.39748953976,515241.5132337456,1055398.0,577.0,1.1899472E8,991622.6666666667,204566.4099149746,1058177.0,622.0,119,119,0,0,0,0,7688,3880,2.0168818727245688,1.01684461083197,0.0,564.0,202.61495844875355,248.63960687902593,61821.65410895656,0,2,0,238,360,0,0,0,0.5041666666666667,202.61495844875347,271.96666666666664,65.05785123966942,0.0,0.0,0.0,0.0,0.0,0.0,2.1052631578947367,572.561403508772,1.0614035087719298,69.05263157894737,32120,65535,119,119,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,118995566,normal
192.168.15.12-192.168.2.1-54140-1883-6,192.168.15.12,54140,192.168.2.1,1883,6,2024-04-09 08:51:09.328101,118950017,65,63,104.0,7059.0,61.0,0.0,1.6000000000000003,9.188647887475067,138.0,0.0,112.04761904761901,30.785642113957344,60.21857062870365,1.076082233767146,936614.307086614,1011866.5099232204,2057929.0,37.0,1.18950017E8,1858594.0156250007,554684.9685164355,2058172.0,892.0,1.18949046E8,1918532.9999999998,449248.8231235577,2058023.0,500.0,2,61,0,0,0,0,2088,2024,0.5464480093348788,0.5296342244322672,0.0,138.0,55.96093749999999,59.81775502672269,3578.1638164370083,0,2,0,63,127,0,0,0,0.9692307692307692,55.9609375,1.6,112.04761904761905,0.0,0.0,0.0,0.0,0.0,0.0,1.1206896551724137,1.793103448275862,1.0862068965517242,121.70689655172414,64240,65160,2,61,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,118950017,normal
192.168.15.12-192.168.15.11-54922-9092-6,192.168.15.12,54922,192.168.15.11,9092,6,2024-04-09 08:51:10.300536,117980413,123,63,37452.0,4234.0,656.0,0.0,304.4878048780487,315.40037958161037,446.0,0.0,67.2063492063492,50.49118694423194,353.3298361991664,1.576532877537901,637731.962162162,944368.3232162291,2057246.0,36.0,1.17980413E8,967052.56557377,1017385.1621334172,2057246.0,678.0,1.17979454E8,1902894.4193548386,503491.1939590533,2060507.0,521.0,61,61,0,0,0,0,3944,2024,1.0425459351460313,0.5339869423918697,0.0,656.0,224.11827956989245,281.30907689787097,79134.79674513228,0,2,0,122,185,0,0,0,0.5121951219512195,224.11827956989248,304.4878048780488,67.2063492063492,0.0,0.0,0.0,0.0,0.0,0.0,2.1206896551724137,645.7241379310345,1.0862068965517242,73.0,32120,65535,61,61,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,117980413,normal
192.168.15.12-192.168.2.1-54178-1883-6,192.168.15.12,54178,192.168.2.1,1883,6,2024-04-09 08:51:09.837805,115454225,29,27,104.0,1956.0,61.0,0.0,3.5862068965517255,13.623816439758592,90.0,0.0,72.44444444444444,29.983756286123338,17.842569208705875,0.4850407163531694,2099167.7272727275,2486687.1625832007,5056966.0,43.0,1.15454225E8,4123365.1785714286,1926997.286433463,5057378.0,798.0,1.1545316E8,4440506.153846155,1599913.7443603561,5057158.0,43.0,2,25,0,0,0,0,936,872,0.25118179954003417,0.23385891681313525,0.0,90.0,36.785714285714285,41.53146202172924,1724.8623376623382,0,2,0,27,55,0,0,0,0.9310344827586207,36.785714285714285,3.586206896551724,72.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.2608695652173914,4.521739130434782,1.173913043478261,85.04347826086956,64240,65160,2,25,32,0,213002.5454545455,998128.1763486676,4681837.0,67.0,5034901.2727272725,12599.215112295213,5056966.0,5013485.0,-1,-1,0,0,0,115454225,normal
192.168.15.12-192.168.2.1-54180-1883-6,192.168.15.12,54180,192.168.2.1,1883,6,2024-04-09 08:51:09.947794,115955458,29,27,104.0,1989.0,61.0,0.0,3.5862068965517255,13.623816439758592,91.0,0.0,73.66666666666667,30.500945760872604,18.050034350258873,0.4829440628831806,2108281.0545454547,2495666.8551869937,5055971.0,32.0,1.15955458E8,4141266.357142857,1930649.5076308774,5056112.0,1113.0,1.15954018E8,4459769.923076923,1601619.207022941,5056284.0,36.0,2,25,0,0,0,0,936,872,0.25009603256450424,0.23284803031867635,0.0,91.0,37.37499999999999,42.223458581047744,1782.8204545454544,0,2,0,27,55,0,0,0,0.9310344827586207,37.375,3.586206896551724,73.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.2608695652173914,4.521739130434782,1.173913043478261,86.47826086956522,64240,65160,2,25,32,0,234666.81818181818,1099803.1515440189,5158722.0,32.0,5036017.318181817,14583.40630203147,5055971.0,5008291.0,-1,-1,0,0,0,115955458,normal
192.168.15.12-192.168.2.1-54160-1883-6,192.168.15.12,54160,192.168.2.1,1883,6,2024-04-09 08:51:09.623414,117523854,36,34,104.0,1645.0,61.0,0.0,2.8888888888888897,12.270237575480362,55.0,0.0,48.382352941176485,17.1287720125973,14.882085129713326,0.5956237616237466,1703244.260869566,2000695.2961832134,4058943.0,31.0,1.17523854E8,3357824.4000000004,1512515.3079815754,4059287.0,723.0,1.17522923E8,3561300.6969696973,1297615.0108377312,4059031.0,37.0,2,32,0,0,0,0,1160,1096,0.30632079169221255,0.2893029699315341,0.0,61.0,24.985714285714288,27.224505615421943,741.173706004141,0,2,0,34,69,0,0,0,0.9444444444444444,24.985714285714284,2.888888888888889,48.38235294117647,0.0,0.0,0.0,0.0,0.0,0.0,1.2413793103448276,3.586206896551724,1.1724137931034482,56.724137931034484,64240,65160,2,32,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,117523854,normal
192.168.15.12-192.168.15.11-54900-9092-6,192.168.15.12,54900,192.168.15.11,9092,6,2024-04-09 08:51:10.118333,117031559,65,34,16528.0,2436.0,544.0,0.0,254.27692307692314,270.8070985321186,446.0,0.0,71.64705882352942,68.88808770354264,162.0417617439412,0.8459256703570017,1194199.5816326528,1849000.7562637993,4056423.0,31.0,1.17031559E8,1828618.109375,2021225.2498240569,4056423.0,464.0,1.17030917E8,3546391.4242424243,1336917.0429278705,4058373.0,541.0,32,32,0,0,0,0,2088,1096,0.555405743163688,0.2905199271933137,0.0,544.0,191.5555555555555,238.93258472914792,57088.78004535144,0,2,0,64,98,0,0,0,0.5230769230769231,191.55555555555554,254.27692307692308,71.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,2.2413793103448274,569.9310344827586,1.1724137931034482,84.0,32120,65535,32,32,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,117031559,normal
192.168.15.12-192.168.2.1-54130-1883-6,192.168.15.12,54130,192.168.2.1,1883,6,2024-04-09 08:51:09.221689,119958428,65,63,104.0,2959.0,61.0,0.0,1.6000000000000003,9.188647887475067,50.0,0.0,46.96825396825396,11.751414813885525,25.53384577530476,1.067036323617045,944554.5511811023,1013580.1694770486,2061989.0,12.0,1.19958428E8,1874350.4375,533836.7587308409,2062304.0,743.0,1.19957354E8,1934796.0322580643,421315.1826116415,2062093.0,12.0,2,61,0,0,0,0,2088,2024,0.5418543830867807,0.5251819405302643,0.0,61.0,23.929687499999993,25.06909619738102,628.4595841535433,0,2,0,63,127,0,0,0,0.9692307692307692,23.9296875,1.6,46.96825396825397,0.0,0.0,0.0,0.0,0.0,0.0,1.1016949152542372,1.7627118644067796,1.0677966101694916,50.152542372881356,64240,65160,2,61,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,119958428,normal
192.168.15.12-192.168.15.11-55002-9092-6,192.168.15.12,55002,192.168.15.11,9092,6,2024-04-09 08:51:11.051616,118130940,123,63,32072.0,4234.0,540.0,0.0,260.7479674796748,269.54988569276475,446.0,0.0,67.2063492063492,50.49118694423194,307.3369262955158,1.574523998539248,638545.6216216215,945522.4477454586,2060690.0,35.0,1.1813094E8,968286.3934426226,1018612.0839719578,2060690.0,540.0,1.18130141E8,1905324.8548387098,503814.3197743587,2062480.0,1022.0,61,61,0,0,0,0,3944,2024,1.0412174829049867,0.5333065156342615,0.0,540.0,195.19354838709666,239.1741990091432,57204.29747166523,0,2,0,122,185,0,0,0,0.5121951219512195,195.19354838709677,260.7479674796748,67.2063492063492,0.0,0.0,0.0,0.0,0.0,0.0,2.1206896551724137,552.9655172413793,1.0862068965517242,73.0,32120,65535,61,61,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,118130940,normal
192.168.15.12-192.168.2.1-54186-1883-6,192.168.15.12,54186,192.168.2.1,1883,6,2024-04-09 08:51:10.068303,115151238,26,24,105.0,1362.0,61.0,0.0,4.038461538461539,14.46784232491015,68.0,0.0,56.749999999999986,24.921180096281642,12.739767504714104,0.4342115713944821,2350025.265306123,2963468.5565742236,6056334.0,29.0,1.15151238E8,4606049.52,2596533.065504946,6056644.0,1192.0,1.15149793E8,5006512.739130435,2293355.425980203,6056702.0,29.0,2,22,0,0,0,0,840,776,0.22579001712513067,0.20842155426935138,0.0,68.0,29.33999999999999,33.25633896917478,1105.9840816326528,0,2,0,24,49,0,0,0,0.9230769230769231,29.34,4.038461538461538,56.75,0.0,0.0,0.0,0.0,0.0,0.0,1.368421052631579,5.526315789473684,1.263157894736842,71.6842105263158,64240,65160,2,22,32,0,25455.73684210526,110058.71620227798,479941.0,42.0,6035120.157894738,12650.873097946447,6056334.0,6009963.0,-1,-1,0,0,0,115151238,normal
192.168.15.12-192.168.15.11-54952-9092-6,192.168.15.12,54952,192.168.15.11,9092,6,2024-04-09 08:51:10.549936,114672290,45,24,11432.0,1816.0,561.0,0.0,254.04444444444445,278.4969361309805,446.0,0.0,75.66666666666667,82.16773230340522,115.52921808747344,0.6017146775389242,1686357.2058823525,2725159.2187893507,6054569.0,43.0,1.1467229E8,2606188.40909091,3019687.8604240897,6054569.0,473.0,1.14671661E8,4985724.391304348,2337665.4628469273,6057592.0,482.0,22,22,0,0,0,0,1448,776,0.39242261578625487,0.20929206175266926,0.0,561.0,192.00000000000006,244.52775615339002,59793.82352941177,0,2,0,44,68,0,0,0,0.5333333333333333,192.0,254.04444444444445,75.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.3684210526315788,601.6842105263158,1.263157894736842,95.57894736842105,32120,65535,22,22,32,0,4907.631578947368,12672.582264306435,57133.0,690.0,6030378.631578947,20383.025397538917,6054569.0,5962110.0,-1,-1,0,0,0,114672290,normal
192.168.15.12-192.168.2.1-54162-1883-6,192.168.15.12,54162,192.168.2.1,1883,6,2024-04-09 08:51:09.737605,117567061,36,34,104.0,3174.0,61.0,0.0,2.8888888888888897,12.270237575480362,115.0,0.0,93.35294117647062,34.12888437472138,27.88195921645094,0.5954048642927291,1703870.4492753623,1999949.5782376435,4054989.0,23.0,1.17567061E8,3359058.8857142855,1509194.7769218793,4055178.0,648.0,1.17566003E8,3562606.1515151514,1293332.449855124,4055061.0,23.0,2,32,0,0,0,0,1160,1096,0.30620821592197495,0.28919664837075415,0.0,115.0,46.82857142857143,52.03203345224924,2707.332505175984,0,2,0,34,69,0,0,0,0.9444444444444444,46.82857142857143,2.888888888888889,93.3529411764706,0.0,0.0,0.0,0.0,0.0,0.0,1.2413793103448276,3.586206896551724,1.1724137931034482,109.44827586206897,64240,65160,2,32,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,117567061,normal
192.168.15.12-192.168.15.11-54916-9092-6,192.168.15.12,54916,192.168.15.11,9092,6,2024-04-09 08:51:10.293316,117013983,65,34,18588.0,2436.0,624.0,0.0,285.9692307692309,305.2745674609359,446.0,0.0,71.64705882352942,68.88808770354264,179.67083472408592,0.8460527320055417,1194020.2346938772,1848800.6712451316,4053891.0,31.0,1.17013983E8,1828343.484375,2021031.088410048,4053891.0,714.0,1.17012893E8,3545845.242424242,1336460.7431440663,4055543.0,637.0,32,32,0,0,0,0,2088,1096,0.555489167478386,0.2905635645271557,0.0,624.0,212.36363636363626,270.0401124604682,72921.66233766233,0,2,0,64,98,0,0,0,0.5230769230769231,212.36363636363637,285.96923076923076,71.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,2.2413793103448274,640.9655172413793,1.1724137931034482,84.0,32120,65535,32,32,32,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,117013983,normal
192.168.15.12-192.168.2.1-54226-1883-6,192.168.15.12,54226,192.168.2.1,1883,6,2024-04-09 08:51:10.497959,113070439,21,19,105.0,1104.0,61.0,0.0,5.000000000000001,16.01873902652765,88.0,0.0,58.10526315789474,30.530303228180983,10.692449863045107,0.353761782069317,2899242.0256410255,3893757.324441613,8052221.0,41.0,1.13070439E8,5653521.949999999,3732841.5719603924,8052624.0,648.0,1.13069762E8,6281653.444444444,3375918.8774364,8052469.0,41.0,2,17,0,0,0,0,680,616,0.18572493558639142,0.16803684648292558,0.0,88.0,30.225,35.82041210088073,1283.1019230769227,0,2,0,19,39,0,0,0,0.9047619047619048,30.225,5.0,58.10526315789474,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.5,1.3571428571428572,78.85714285714286,64240,65160,2,17,32,0,41695.5,155245.57722066328,581080.0,48.0,8034757.071428572,12506.249259189022,8052221.0,8008702.0,-1,-1,0,0,0,113070439,normal
192.168.15.12-192.168.15.11-55018-9092-6,192.168.15.12,55018,192.168.15.11,9092,6,2024-04-09 08:51:11.080682,112490954,35,19,8764.0,1506.0,590.0,0.0,250.39999999999998,281.97853485264983,446.0,0.0,79.26315789473685,92.52797901491633,91.29622991729629,0.48003859937039917,2122470.830188679,3573005.6145623922,8050941.0,46.0,1.12490954E8,3308557.470588235,4009183.7105920934,8050941.0,306.0,1.12490468E8,6249470.444444445,3436667.3654852654,8053762.0,354.0,17,17,0,0,0,0,1128,616,0.311136129221555,0.16890247014884413,0.0,590.0,190.1851851851852,246.415209809453,60720.45562543674,0,2,0,34,53,0,0,0,0.5428571428571428,190.1851851851852,250.4,79.26315789473684,0.0,0.0,0.0,0.0,0.0,0.0,2.5,626.0,1.3571428571428572,107.57142857142857,32120,65535,17,17,32,0,5479.071428571429,12966.695904771317,50420.0,682.0,8029417.857142857,21753.61526048236,8050941.0,7965621.0,-1,-1,0,0,0,112490954,normal
192.168.15.12-192.168.2.1-54402-1883-6,192.168.15.12,54402,192.168.2.1,1883,6,2024-04-09 08:51:12.270172,103126677,13,11,105.0,574.0,61.0,0.0,8.076923076923077,20.018581112146528,89.0,0.0,52.18181818181818,39.85428002565893,6.584135354230409,0.23272348822022065,4483768.565217392,7626506.660528331,1.704925E7,50.0,1.03126677E8,8593889.75,8820275.354700958,1.7049534E7,978.0,1.03125561E8,1.03125561E7,8683195.993628467,1.7049404E7,51.0,2,9,0,0,0,0,424,360,0.12605855611928618,0.10666493210093446,0.0,89.0,28.291666666666668,37.46474187897164,1403.606884057971,0,2,0,11,23,0,0,0,0.8461538461538461,28.291666666666668,8.076923076923077,52.18181818181818,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,17.5,1.8333333333333333,95.66666666666667,64240,65160,2,9,32,0,150482.99999999997,368203.38648524135,902075.0,50.0,1.7037269666666668E7,15039.462286487062,1.704925E7,1.7011496E7,-1,-1,0,0,0,103126677,normal
192.168.15.12-192.168.2.1-54278-1883-6,192.168.15.12,54278,192.168.2.1,1883,6,2024-04-09 08:51:11.147775,110337884,16,14,105.0,429.0,61.0,0.0,6.5625,18.198786589587048,42.0,0.0,30.64285714285714,18.677864903747363,4.839679542884835,0.27189210915083345,3804754.620689655,5311842.834786996,1.1056174E7,47.0,1.10337884E8,7355858.933333334,5333657.909325597,1.1056345E7,1038.0,1.1033594E8,8487380.0,4781683.167634105,1.1056267E7,446.0,2,12,0,0,0,0,520,456,0.1450091248804445,0.12688298427038894,0.0,61.0,17.799999999999997,21.840171781565175,476.99310344827575,0,2,0,14,29,0,0,0,0.875,17.8,6.5625,30.642857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.6,10.5,1.4,42.9,64240,65160,2,12,32,0,35716.3,112248.49321438574,355181.0,93.0,1.0998029699999997E7,144463.6349228494,1.1056174E7,1.0587507E7,-1,-1,0,0,0,110337884,normal
192.168.15.12-192.168.2.1-54234-1883-6,192.168.15.12,54234,192.168.2.1,1883,6,2024-04-09 08:51:10.612784,113903146,21,19,105.0,1230.0,61.0,0.0,5.000000000000001,16.01873902652765,88.0,0.0,64.73684210526315,33.37970458770678,11.720483997869557,0.3511755504979643,2920593.487179487,3881765.148979296,8054186.0,36.0,1.13903146E8,5695157.299999999,3675004.5626088697,8054525.0,1048.0,1.13901882E8,6327882.333333333,3295546.8616566774,8054406.0,45.0,2,17,0,0,0,0,680,616,0.18436716401143124,0.16680838648653304,0.0,88.0,33.37499999999999,39.4784507918317,1558.5480769230767,0,2,0,19,39,0,0,0,0.9047619047619048,33.375,5.0,64.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.5,1.3571428571428572,87.85714285714286,64240,65160,2,17,32,0,99696.78571428572,372209.2180322531,1392899.0,36.0,8036219.57142857,12780.679816482107,8054186.0,8013203.0,-1,-1,0,0,0,113903146,normal
192.168.15.12-192.168.15.11-55126-9092-6,192.168.15.12,55126,192.168.15.11,9092,6,2024-04-09 08:51:12.007482,112510849,35,19,8940.0,1506.0,590.0,0.0,255.42857142857142,287.7929490321211,446.0,0.0,79.26315789473685,92.52797901491633,92.84437983398384,0.4799537153968148,2122846.2075471706,3573894.6263814187,8053040.0,23.0,1.12510849E8,3309142.617647059,4010253.834266589,8053040.0,352.0,1.12510183E8,6250565.722222222,3437179.6471117353,8056143.0,393.0,17,17,0,0,0,0,1128,616,0.31108111183126885,0.16887260356554595,0.0,590.0,193.44444444444449,251.49850269006762,63251.49685534595,0,2,0,34,53,0,0,0,0.5428571428571428,193.44444444444446,255.42857142857142,79.26315789473684,0.0,0.0,0.0,0.0,0.0,0.0,2.5,638.5714285714286,1.3571428571428572,107.57142857142857,32120,65535,17,17,32,0,5108.071428571429,12222.769341647614,47512.0,708.0,8031264.571428572,21677.86577883701,8053040.0,7967541.0,-1,-1,0,0,0,112510849,normal
